2016-10-17 18:09:41 -0700
18:09:41:0.044471: LittleFrame.log: I:100{A:70/70,U:10/10}
18:09:41:0.046473: LittleFrame.log: IN:{"food"=>200, "shelter"=>200, "health"=>20, "acquisition"=>40, "role"=>70, "audit"=>20, "equipment"=>180, "security"=>30, "data"=>160, "ojt"=>140, "professional"=>80, "formal"=>40}
18:09:41:0.109022: LittleFrame.log: {"food"=>2, "shelter"=>2, "health"=>0, "acquisition"=>0, "role"=>1, "audit"=>0, "equipment"=>2, "security"=>0, "data"=>2, "ojt"=>2, "professional"=>1, "formal"=>0}
18:09:41:0.110023: LittleFrame.log: technical49:{"food"=>2, "shelter"=>2, "health"=>0, "acquisition"=>0.0, "role"=>0.0, "audit"=>0, "equipment"=>2, "security"=>0, "data"=>2, "ojt"=>0.0, "professional"=>1, "formal"=>0.0}
18:09:41:0.110023: LittleFrame.log: {"food"=>2, "shelter"=>2, "health"=>0, "acquisition"=>0, "role"=>1, "audit"=>0, "equipment"=>2, "security"=>0, "data"=>2, "ojt"=>2, "professional"=>1, "formal"=>0}
18:09:41:0.111023: LittleFrame.log: technical54:{"food"=>2, "shelter"=>2, "health"=>0, "acquisition"=>0.0, "role"=>0.0, "audit"=>0, "equipment"=>2, "security"=>0, "data"=>2, "ojt"=>0.0, "professional"=>1, "formal"=>0.0}
18:09:41:0.111023: LittleFrame.log: {"food"=>2, "shelter"=>2, "health"=>0, "acquisition"=>0, "role"=>1, "audit"=>0, "equipment"=>2, "security"=>0, "data"=>2, "ojt"=>2, "professional"=>1, "formal"=>0}
18:09:41:0.112025: LittleFrame.log: training59:{"food"=>2, "shelter"=>2, "health"=>0, "acquisition"=>0.0, "role"=>0.0, "audit"=>0, "equipment"=>2, "security"=>0, "data"=>2, "ojt"=>0.0, "professional"=>1, "formal"=>0.0}
18:09:41:0.112025: LittleFrame.log: {"food"=>2, "shelter"=>2, "health"=>0, "acquisition"=>0, "role"=>1, "audit"=>0, "equipment"=>2, "security"=>0, "data"=>2, "ojt"=>2, "professional"=>1, "formal"=>0}
18:09:41:0.113025: LittleFrame.log: training64:{"food"=>2, "shelter"=>2, "health"=>0, "acquisition"=>0.0, "role"=>0.0, "audit"=>0, "equipment"=>2, "security"=>0, "data"=>2, "ojt"=>0.0, "professional"=>1, "formal"=>0.0}
18:09:41:0.113025: LittleFrame.log: {"food"=>2, "shelter"=>2, "health"=>0, "acquisition"=>0, "role"=>1, "audit"=>0, "equipment"=>2, "security"=>0, "data"=>2, "ojt"=>2, "professional"=>1, "formal"=>0}
18:09:41:0.114026: LittleFrame.log: training69:{"food"=>2, "shelter"=>2, "health"=>0, "acquisition"=>0.0, "role"=>0.0, "audit"=>0, "equipment"=>2, "security"=>0, "data"=>2, "ojt"=>0.0, "professional"=>1, "formal"=>0.0}
18:09:41:0.114026: LittleFrame.log: {"food"=>2, "shelter"=>2, "health"=>0, "acquisition"=>0, "role"=>1, "audit"=>0, "equipment"=>2, "security"=>0, "data"=>2, "ojt"=>2, "professional"=>1, "formal"=>0}
18:09:41:0.115026: LittleFrame.log: service5:{"food"=>2, "shelter"=>2, "health"=>0, "acquisition"=>0.0, "role"=>0.0, "audit"=>0, "equipment"=>2, "security"=>0, "data"=>2, "ojt"=>0.0, "professional"=>1, "formal"=>0.0}
18:09:41:0.115026: LittleFrame.log: {"food"=>2, "shelter"=>2, "health"=>0, "acquisition"=>0, "role"=>1, "audit"=>0, "equipment"=>2, "security"=>0, "data"=>2, "ojt"=>2, "professional"=>1, "formal"=>0}
18:09:41:0.115026: LittleFrame.log: service15:{"food"=>2, "shelter"=>2, "health"=>0, "acquisition"=>0.0, "role"=>0.0, "audit"=>0, "equipment"=>2, "security"=>0, "data"=>2, "ojt"=>0.0, "professional"=>1, "formal"=>0.0}
18:09:41:0.116027: LittleFrame.log: {"food"=>2, "shelter"=>2, "health"=>0, "acquisition"=>0, "role"=>1, "audit"=>0, "equipment"=>2, "security"=>0, "data"=>2, "ojt"=>2, "professional"=>1, "formal"=>0}
18:09:41:0.116027: LittleFrame.log: service6:{"food"=>2, "shelter"=>2, "health"=>0, "acquisition"=>0.0, "role"=>0.0, "audit"=>0, "equipment"=>2, "security"=>0, "data"=>2, "ojt"=>0.0, "professional"=>1, "formal"=>0.0}
18:09:41:0.117028: LittleFrame.log: {"food"=>2, "shelter"=>2, "health"=>0, "acquisition"=>0, "role"=>1, "audit"=>0, "equipment"=>2, "security"=>0, "data"=>2, "ojt"=>2, "professional"=>1, "formal"=>0}
18:09:41:0.117028: LittleFrame.log: service16:{"food"=>2, "shelter"=>2, "health"=>0, "acquisition"=>0.0, "role"=>0.0, "audit"=>0, "equipment"=>2, "security"=>0, "data"=>2, "ojt"=>0.0, "professional"=>1, "formal"=>0.0}
18:09:41:0.118028: LittleFrame.log: {"food"=>2, "shelter"=>2, "health"=>0, "acquisition"=>0, "role"=>1, "audit"=>0, "equipment"=>2, "security"=>0, "data"=>2, "ojt"=>2, "professional"=>1, "formal"=>0}
18:09:41:0.118028: LittleFrame.log: service7:{"food"=>2, "shelter"=>2, "health"=>0, "acquisition"=>0.0, "role"=>0.0, "audit"=>0, "equipment"=>2, "security"=>0, "data"=>2, "ojt"=>0.0, "professional"=>1, "formal"=>0.0}
18:09:41:0.119029: LittleFrame.log: {"food"=>2, "shelter"=>2, "health"=>0, "acquisition"=>0, "role"=>1, "audit"=>0, "equipment"=>2, "security"=>0, "data"=>2, "ojt"=>2, "professional"=>1, "formal"=>0}
18:09:41:0.119029: LittleFrame.log: service17:{"food"=>2, "shelter"=>2, "health"=>0, "acquisition"=>0.0, "role"=>0.0, "audit"=>0, "equipment"=>2, "security"=>0, "data"=>2, "ojt"=>0.0, "professional"=>1, "formal"=>0.0}
18:09:41:0.120031: LittleFrame.log: {"food"=>2, "shelter"=>2, "health"=>0, "acquisition"=>0, "role"=>1, "audit"=>0, "equipment"=>2, "security"=>0, "data"=>2, "ojt"=>2, "professional"=>1, "formal"=>0}
18:09:41:0.121031: LittleFrame.log: service8:{"food"=>2, "shelter"=>2, "health"=>0, "acquisition"=>0.0, "role"=>0.0, "audit"=>0, "equipment"=>2, "security"=>0, "data"=>2, "ojt"=>0.0, "professional"=>1, "formal"=>0.0}
18:09:41:0.121031: LittleFrame.log: {"food"=>2, "shelter"=>2, "health"=>0, "acquisition"=>0, "role"=>1, "audit"=>0, "equipment"=>2, "security"=>0, "data"=>2, "ojt"=>2, "professional"=>1, "formal"=>0}
18:09:41:0.122032: LittleFrame.log: service18:{"food"=>2, "shelter"=>2, "health"=>0, "acquisition"=>0.0, "role"=>0.0, "audit"=>0, "equipment"=>2, "security"=>0, "data"=>2, "ojt"=>0.0, "professional"=>1, "formal"=>0.0}
18:09:41:0.122032: LittleFrame.log: {"food"=>2, "shelter"=>2, "health"=>0, "acquisition"=>0, "role"=>1, "audit"=>0, "equipment"=>2, "security"=>0, "data"=>2, "ojt"=>2, "professional"=>1, "formal"=>0}
18:09:41:0.123031: LittleFrame.log: service9:{"food"=>2, "shelter"=>2, "health"=>0, "acquisition"=>0.0, "role"=>0.0, "audit"=>0, "equipment"=>2, "security"=>0, "data"=>2, "ojt"=>0.0, "professional"=>1, "formal"=>0.0}
18:09:41:0.123031: LittleFrame.log: {"food"=>2, "shelter"=>2, "health"=>0, "acquisition"=>0, "role"=>1, "audit"=>0, "equipment"=>2, "security"=>0, "data"=>2, "ojt"=>2, "professional"=>1, "formal"=>0}
18:09:41:0.124033: LittleFrame.log: service19:{"food"=>2, "shelter"=>2, "health"=>0, "acquisition"=>0.0, "role"=>0.0, "audit"=>0, "equipment"=>2, "security"=>0, "data"=>2, "ojt"=>0.0, "professional"=>1, "formal"=>0.0}
18:09:41:0.124033: LittleFrame.log: R:{"food"=>60, "shelter"=>60, "health"=>20, "acquisition"=>40.0, "role"=>70.0, "audit"=>20, "equipment"=>40, "security"=>30, "data"=>20, "ojt"=>92.0, "professional"=>10, "formal"=>40.0}
18:09:41:0.125033: LittleFrame.log: I:99{A:70/70,U:10/10}
18:09:41:0.126035: LittleFrame.log: IN:{"food"=>40.12, "shelter"=>40.12, "health"=>20.119999999999997, "acquisition"=>20.119999999999997, "role"=>20.119999999999997, "audit"=>20.119999999999997, "equipment"=>20.119999999999997, "security"=>20.119999999999997, "data"=>20.119999999999997, "ojt"=>20.119999999999997, "professional"=>20.119999999999997, "formal"=>20.119999999999997}
18:09:41:0.126035: LittleFrame.log: {"food"=>0.5731428571428571, "shelter"=>0.5731428571428571, "health"=>0.28742857142857137, "acquisition"=>0.28742857142857137, "role"=>0.28742857142857137, "audit"=>0.28742857142857137, "equipment"=>0.28742857142857137, "security"=>0.28742857142857137, "data"=>0.28742857142857137, "ojt"=>0.28742857142857137, "professional"=>0.28742857142857137, "formal"=>0.28742857142857137}
18:09:41:0.127036: LittleFrame.log: service0:{"food"=>0.5731428571428571, "shelter"=>0.5731428571428571, "health"=>0.28742857142857137, "acquisition"=>0.0, "role"=>0.0, "audit"=>0.28742857142857137, "equipment"=>0.28742857142857137, "security"=>0.28742857142857137, "data"=>0.28742857142857137, "ojt"=>0.0, "professional"=>0.28742857142857137, "formal"=>0.0}
18:09:41:0.128035: LittleFrame.log: {"food"=>0.5731428571428571, "shelter"=>0.5731428571428571, "health"=>0.28742857142857137, "acquisition"=>0.28742857142857137, "role"=>0.28742857142857137, "audit"=>0.28742857142857137, "equipment"=>0.28742857142857137, "security"=>0.28742857142857137, "data"=>0.28742857142857137, "ojt"=>0.28742857142857137, "professional"=>0.28742857142857137, "formal"=>0.28742857142857137}
18:09:41:0.129036: LittleFrame.log: service10:{"food"=>0.5731428571428571, "shelter"=>0.5731428571428571, "health"=>0.28742857142857137, "acquisition"=>0.0, "role"=>0.0, "audit"=>0.28742857142857137, "equipment"=>0.28742857142857137, "security"=>0.28742857142857137, "data"=>0.28742857142857137, "ojt"=>0.0, "professional"=>0.28742857142857137, "formal"=>0.0}
18:09:41:0.129036: LittleFrame.log: {"food"=>0.5731428571428571, "shelter"=>0.5731428571428571, "health"=>0.28742857142857137, "acquisition"=>0.28742857142857137, "role"=>0.28742857142857137, "audit"=>0.28742857142857137, "equipment"=>0.28742857142857137, "security"=>0.28742857142857137, "data"=>0.28742857142857137, "ojt"=>0.28742857142857137, "professional"=>0.28742857142857137, "formal"=>0.28742857142857137}
18:09:41:0.130037: LittleFrame.log: service20:{"food"=>0.5731428571428571, "shelter"=>0.5731428571428571, "health"=>0.28742857142857137, "acquisition"=>0.0, "role"=>0.0, "audit"=>0.28742857142857137, "equipment"=>0.28742857142857137, "security"=>0.28742857142857137, "data"=>0.28742857142857137, "ojt"=>0.0, "professional"=>0.28742857142857137, "formal"=>0.0}
18:09:41:0.131037: LittleFrame.log: {"food"=>0.5731428571428571, "shelter"=>0.5731428571428571, "health"=>0.28742857142857137, "acquisition"=>0.28742857142857137, "role"=>0.28742857142857137, "audit"=>0.28742857142857137, "equipment"=>0.28742857142857137, "security"=>0.28742857142857137, "data"=>0.28742857142857137, "ojt"=>0.28742857142857137, "professional"=>0.28742857142857137, "formal"=>0.28742857142857137}
18:09:41:0.131037: LittleFrame.log: administration25:{"food"=>0.5731428571428571, "shelter"=>0.5731428571428571, "health"=>0.28742857142857137, "acquisition"=>0.0, "role"=>0.0, "audit"=>0.28742857142857137, "equipment"=>0.28742857142857137, "security"=>0.28742857142857137, "data"=>0.28742857142857137, "ojt"=>0.0, "professional"=>0.28742857142857137, "formal"=>0.0}
18:09:41:0.132038: LittleFrame.log: {"food"=>0.5731428571428571, "shelter"=>0.5731428571428571, "health"=>0.28742857142857137, "acquisition"=>0.28742857142857137, "role"=>0.28742857142857137, "audit"=>0.28742857142857137, "equipment"=>0.28742857142857137, "security"=>0.28742857142857137, "data"=>0.28742857142857137, "ojt"=>0.28742857142857137, "professional"=>0.28742857142857137, "formal"=>0.28742857142857137}
18:09:41:0.133039: LittleFrame.log: administration30:{"food"=>0.5731428571428571, "shelter"=>0.5731428571428571, "health"=>0.28742857142857137, "acquisition"=>0.0, "role"=>0.0, "audit"=>0.28742857142857137, "equipment"=>0.28742857142857137, "security"=>0.28742857142857137, "data"=>0.28742857142857137, "ojt"=>0.0, "professional"=>0.28742857142857137, "formal"=>0.0}
18:09:41:0.133039: LittleFrame.log: {"food"=>0.5731428571428571, "shelter"=>0.5731428571428571, "health"=>0.28742857142857137, "acquisition"=>0.28742857142857137, "role"=>0.28742857142857137, "audit"=>0.28742857142857137, "equipment"=>0.28742857142857137, "security"=>0.28742857142857137, "data"=>0.28742857142857137, "ojt"=>0.28742857142857137, "professional"=>0.28742857142857137, "formal"=>0.28742857142857137}
18:09:41:0.134039: LittleFrame.log: administration35:{"food"=>0.5731428571428571, "shelter"=>0.5731428571428571, "health"=>0.28742857142857137, "acquisition"=>0.0, "role"=>0.0, "audit"=>0.28742857142857137, "equipment"=>0.28742857142857137, "security"=>0.28742857142857137, "data"=>0.28742857142857137, "ojt"=>0.0, "professional"=>0.28742857142857137, "formal"=>0.0}
18:09:41:0.134039: LittleFrame.log: {"food"=>0.5731428571428571, "shelter"=>0.5731428571428571, "health"=>0.28742857142857137, "acquisition"=>0.28742857142857137, "role"=>0.28742857142857137, "audit"=>0.28742857142857137, "equipment"=>0.28742857142857137, "security"=>0.28742857142857137, "data"=>0.28742857142857137, "ojt"=>0.28742857142857137, "professional"=>0.28742857142857137, "formal"=>0.28742857142857137}
18:09:41:0.13504: LittleFrame.log: technical40:{"food"=>0.5731428571428571, "shelter"=>0.5731428571428571, "health"=>0.28742857142857137, "acquisition"=>0.0, "role"=>0.0, "audit"=>0.28742857142857137, "equipment"=>0.28742857142857137, "security"=>0.28742857142857137, "data"=>0.28742857142857137, "ojt"=>0.0, "professional"=>0.28742857142857137, "formal"=>0.0}
18:09:41:0.13504: LittleFrame.log: {"food"=>0.5731428571428571, "shelter"=>0.5731428571428571, "health"=>0.28742857142857137, "acquisition"=>0.28742857142857137, "role"=>0.28742857142857137, "audit"=>0.28742857142857137, "equipment"=>0.28742857142857137, "security"=>0.28742857142857137, "data"=>0.28742857142857137, "ojt"=>0.28742857142857137, "professional"=>0.28742857142857137, "formal"=>0.28742857142857137}
18:09:41:0.136041: LittleFrame.log: technical45:{"food"=>0.5731428571428571, "shelter"=>0.5731428571428571, "health"=>0.28742857142857137, "acquisition"=>0.0, "role"=>0.0, "audit"=>0.28742857142857137, "equipment"=>0.28742857142857137, "security"=>0.28742857142857137, "data"=>0.28742857142857137, "ojt"=>0.0, "professional"=>0.28742857142857137, "formal"=>0.0}
18:09:41:0.137041: LittleFrame.log: {"food"=>0.5731428571428571, "shelter"=>0.5731428571428571, "health"=>0.28742857142857137, "acquisition"=>0.28742857142857137, "role"=>0.28742857142857137, "audit"=>0.28742857142857137, "equipment"=>0.28742857142857137, "security"=>0.28742857142857137, "data"=>0.28742857142857137, "ojt"=>0.28742857142857137, "professional"=>0.28742857142857137, "formal"=>0.28742857142857137}
18:09:41:0.137041: LittleFrame.log: technical50:{"food"=>0.5731428571428571, "shelter"=>0.5731428571428571, "health"=>0.28742857142857137, "acquisition"=>0.0, "role"=>0.0, "audit"=>0.28742857142857137, "equipment"=>0.28742857142857137, "security"=>0.28742857142857137, "data"=>0.28742857142857137, "ojt"=>0.0, "professional"=>0.28742857142857137, "formal"=>0.0}
18:09:41:0.138042: LittleFrame.log: {"food"=>0.5731428571428571, "shelter"=>0.5731428571428571, "health"=>0.28742857142857137, "acquisition"=>0.28742857142857137, "role"=>0.28742857142857137, "audit"=>0.28742857142857137, "equipment"=>0.28742857142857137, "security"=>0.28742857142857137, "data"=>0.28742857142857137, "ojt"=>0.28742857142857137, "professional"=>0.28742857142857137, "formal"=>0.28742857142857137}
18:09:41:0.138042: LittleFrame.log: training55:{"food"=>0.5731428571428571, "shelter"=>0.5731428571428571, "health"=>0.28742857142857137, "acquisition"=>0.0, "role"=>0.0, "audit"=>0.28742857142857137, "equipment"=>0.28742857142857137, "security"=>0.28742857142857137, "data"=>0.28742857142857137, "ojt"=>0.0, "professional"=>0.28742857142857137, "formal"=>0.0}
18:09:41:0.139043: LittleFrame.log: {"food"=>0.5731428571428571, "shelter"=>0.5731428571428571, "health"=>0.28742857142857137, "acquisition"=>0.28742857142857137, "role"=>0.28742857142857137, "audit"=>0.28742857142857137, "equipment"=>0.28742857142857137, "security"=>0.28742857142857137, "data"=>0.28742857142857137, "ojt"=>0.28742857142857137, "professional"=>0.28742857142857137, "formal"=>0.28742857142857137}
18:09:41:0.140044: LittleFrame.log: training60:{"food"=>0.5731428571428571, "shelter"=>0.5731428571428571, "health"=>0.28742857142857137, "acquisition"=>0.0, "role"=>0.0, "audit"=>0.28742857142857137, "equipment"=>0.28742857142857137, "security"=>0.28742857142857137, "data"=>0.28742857142857137, "ojt"=>0.0, "professional"=>0.28742857142857137, "formal"=>0.0}
18:09:41:0.140044: LittleFrame.log: {"food"=>0.5731428571428571, "shelter"=>0.5731428571428571, "health"=>0.28742857142857137, "acquisition"=>0.28742857142857137, "role"=>0.28742857142857137, "audit"=>0.28742857142857137, "equipment"=>0.28742857142857137, "security"=>0.28742857142857137, "data"=>0.28742857142857137, "ojt"=>0.28742857142857137, "professional"=>0.28742857142857137, "formal"=>0.28742857142857137}
18:09:41:0.141044: LittleFrame.log: training65:{"food"=>0.5731428571428571, "shelter"=>0.5731428571428571, "health"=>0.28742857142857137, "acquisition"=>0.0, "role"=>0.0, "audit"=>0.28742857142857137, "equipment"=>0.28742857142857137, "security"=>0.28742857142857137, "data"=>0.28742857142857137, "ojt"=>0.0, "professional"=>0.28742857142857137, "formal"=>0.0}
18:09:41:0.141044: LittleFrame.log: {"food"=>0.5731428571428571, "shelter"=>0.5731428571428571, "health"=>0.28742857142857137, "acquisition"=>0.28742857142857137, "role"=>0.28742857142857137, "audit"=>0.28742857142857137, "equipment"=>0.28742857142857137, "security"=>0.28742857142857137, "data"=>0.28742857142857137, "ojt"=>0.28742857142857137, "professional"=>0.28742857142857137, "formal"=>0.28742857142857137}
18:09:41:0.142045: LittleFrame.log: service1:{"food"=>0.5731428571428571, "shelter"=>0.5731428571428571, "health"=>0.28742857142857137, "acquisition"=>0.0, "role"=>0.0, "audit"=>0.28742857142857137, "equipment"=>0.28742857142857137, "security"=>0.28742857142857137, "data"=>0.28742857142857137, "ojt"=>0.28742857142857137, "professional"=>0.28742857142857137, "formal"=>0.0}
18:09:41:0.142045: LittleFrame.log: {"food"=>0.5731428571428571, "shelter"=>0.5731428571428571, "health"=>0.28742857142857137, "acquisition"=>0.28742857142857137, "role"=>0.28742857142857137, "audit"=>0.28742857142857137, "equipment"=>0.28742857142857137, "security"=>0.28742857142857137, "data"=>0.28742857142857137, "ojt"=>0.28742857142857137, "professional"=>0.28742857142857137, "formal"=>0.28742857142857137}
18:09:41:0.143045: LittleFrame.log: service11:{"food"=>0.5731428571428571, "shelter"=>0.5731428571428571, "health"=>0.28742857142857137, "acquisition"=>0.0, "role"=>0.0, "audit"=>0.28742857142857137, "equipment"=>0.28742857142857137, "security"=>0.28742857142857137, "data"=>0.28742857142857137, "ojt"=>0.28742857142857137, "professional"=>0.28742857142857137, "formal"=>0.0}
18:09:41:0.144045: LittleFrame.log: {"food"=>0.5731428571428571, "shelter"=>0.5731428571428571, "health"=>0.28742857142857137, "acquisition"=>0.28742857142857137, "role"=>0.28742857142857137, "audit"=>0.28742857142857137, "equipment"=>0.28742857142857137, "security"=>0.28742857142857137, "data"=>0.28742857142857137, "ojt"=>0.28742857142857137, "professional"=>0.28742857142857137, "formal"=>0.28742857142857137}
18:09:41:0.144045: LittleFrame.log: service21:{"food"=>0.5731428571428571, "shelter"=>0.5731428571428571, "health"=>0.28742857142857137, "acquisition"=>0.0, "role"=>0.0, "audit"=>0.28742857142857137, "equipment"=>0.28742857142857137, "security"=>0.28742857142857137, "data"=>0.28742857142857137, "ojt"=>0.28742857142857137, "professional"=>0.28742857142857137, "formal"=>0.0}
18:09:41:0.145046: LittleFrame.log: {"food"=>0.5731428571428571, "shelter"=>0.5731428571428571, "health"=>0.28742857142857137, "acquisition"=>0.28742857142857137, "role"=>0.28742857142857137, "audit"=>0.28742857142857137, "equipment"=>0.28742857142857137, "security"=>0.28742857142857137, "data"=>0.28742857142857137, "ojt"=>0.28742857142857137, "professional"=>0.28742857142857137, "formal"=>0.28742857142857137}
18:09:41:0.145046: LittleFrame.log: administration26:{"food"=>0.5731428571428571, "shelter"=>0.5731428571428571, "health"=>0.28742857142857137, "acquisition"=>0.0, "role"=>0.0, "audit"=>0.28742857142857137, "equipment"=>0.28742857142857137, "security"=>0.28742857142857137, "data"=>0.28742857142857137, "ojt"=>0.28742857142857137, "professional"=>0.28742857142857137, "formal"=>0.0}
18:09:41:0.146046: LittleFrame.log: {"food"=>0.5731428571428571, "shelter"=>0.5731428571428571, "health"=>0.28742857142857137, "acquisition"=>0.28742857142857137, "role"=>0.28742857142857137, "audit"=>0.28742857142857137, "equipment"=>0.28742857142857137, "security"=>0.28742857142857137, "data"=>0.28742857142857137, "ojt"=>0.28742857142857137, "professional"=>0.28742857142857137, "formal"=>0.28742857142857137}
18:09:41:0.146046: LittleFrame.log: administration31:{"food"=>0.5731428571428571, "shelter"=>0.5731428571428571, "health"=>0.28742857142857137, "acquisition"=>0.0, "role"=>0.0, "audit"=>0.28742857142857137, "equipment"=>0.28742857142857137, "security"=>0.28742857142857137, "data"=>0.28742857142857137, "ojt"=>0.28742857142857137, "professional"=>0.28742857142857137, "formal"=>0.0}
18:09:41:0.147048: LittleFrame.log: {"food"=>0.5731428571428571, "shelter"=>0.5731428571428571, "health"=>0.28742857142857137, "acquisition"=>0.28742857142857137, "role"=>0.28742857142857137, "audit"=>0.28742857142857137, "equipment"=>0.28742857142857137, "security"=>0.28742857142857137, "data"=>0.28742857142857137, "ojt"=>0.28742857142857137, "professional"=>0.28742857142857137, "formal"=>0.28742857142857137}
18:09:41:0.147048: LittleFrame.log: administration36:{"food"=>0.5731428571428571, "shelter"=>0.5731428571428571, "health"=>0.28742857142857137, "acquisition"=>0.0, "role"=>0.0, "audit"=>0.28742857142857137, "equipment"=>0.28742857142857137, "security"=>0.28742857142857137, "data"=>0.28742857142857137, "ojt"=>0.28742857142857137, "professional"=>0.28742857142857137, "formal"=>0.0}
18:09:41:0.148048: LittleFrame.log: {"food"=>0.5731428571428571, "shelter"=>0.5731428571428571, "health"=>0.28742857142857137, "acquisition"=>0.28742857142857137, "role"=>0.28742857142857137, "audit"=>0.28742857142857137, "equipment"=>0.28742857142857137, "security"=>0.28742857142857137, "data"=>0.28742857142857137, "ojt"=>0.28742857142857137, "professional"=>0.28742857142857137, "formal"=>0.28742857142857137}
18:09:41:0.149049: LittleFrame.log: technical41:{"food"=>0.5731428571428571, "shelter"=>0.5731428571428571, "health"=>0.28742857142857137, "acquisition"=>0.0, "role"=>0.0, "audit"=>0.28742857142857137, "equipment"=>0.28742857142857137, "security"=>0.28742857142857137, "data"=>0.28742857142857137, "ojt"=>0.28742857142857137, "professional"=>0.28742857142857137, "formal"=>0.0}
18:09:41:0.149049: LittleFrame.log: {"food"=>0.5731428571428571, "shelter"=>0.5731428571428571, "health"=>0.28742857142857137, "acquisition"=>0.28742857142857137, "role"=>0.28742857142857137, "audit"=>0.28742857142857137, "equipment"=>0.28742857142857137, "security"=>0.28742857142857137, "data"=>0.28742857142857137, "ojt"=>0.28742857142857137, "professional"=>0.28742857142857137, "formal"=>0.28742857142857137}
18:09:41:0.150049: LittleFrame.log: technical46:{"food"=>0.5731428571428571, "shelter"=>0.5731428571428571, "health"=>0.28742857142857137, "acquisition"=>0.0, "role"=>0.0, "audit"=>0.28742857142857137, "equipment"=>0.28742857142857137, "security"=>0.28742857142857137, "data"=>0.28742857142857137, "ojt"=>0.28742857142857137, "professional"=>0.28742857142857137, "formal"=>0.0}
18:09:41:0.150049: LittleFrame.log: {"food"=>0.5731428571428571, "shelter"=>0.5731428571428571, "health"=>0.28742857142857137, "acquisition"=>0.28742857142857137, "role"=>0.28742857142857137, "audit"=>0.28742857142857137, "equipment"=>0.28742857142857137, "security"=>0.28742857142857137, "data"=>0.28742857142857137, "ojt"=>0.28742857142857137, "professional"=>0.28742857142857137, "formal"=>0.28742857142857137}
18:09:41:0.151051: LittleFrame.log: technical51:{"food"=>0.5731428571428571, "shelter"=>0.5731428571428571, "health"=>0.28742857142857137, "acquisition"=>0.0, "role"=>0.0, "audit"=>0.28742857142857137, "equipment"=>0.28742857142857137, "security"=>0.28742857142857137, "data"=>0.28742857142857137, "ojt"=>0.28742857142857137, "professional"=>0.28742857142857137, "formal"=>0.0}
18:09:41:0.152051: LittleFrame.log: {"food"=>0.5731428571428571, "shelter"=>0.5731428571428571, "health"=>0.28742857142857137, "acquisition"=>0.28742857142857137, "role"=>0.28742857142857137, "audit"=>0.28742857142857137, "equipment"=>0.28742857142857137, "security"=>0.28742857142857137, "data"=>0.28742857142857137, "ojt"=>0.28742857142857137, "professional"=>0.28742857142857137, "formal"=>0.28742857142857137}
18:09:41:0.153053: LittleFrame.log: training56:{"food"=>0.5731428571428571, "shelter"=>0.5731428571428571, "health"=>0.28742857142857137, "acquisition"=>0.0, "role"=>0.0, "audit"=>0.28742857142857137, "equipment"=>0.28742857142857137, "security"=>0.28742857142857137, "data"=>0.28742857142857137, "ojt"=>0.28742857142857137, "professional"=>0.28742857142857137, "formal"=>0.0}
18:09:41:0.153053: LittleFrame.log: {"food"=>0.5731428571428571, "shelter"=>0.5731428571428571, "health"=>0.28742857142857137, "acquisition"=>0.28742857142857137, "role"=>0.28742857142857137, "audit"=>0.28742857142857137, "equipment"=>0.28742857142857137, "security"=>0.28742857142857137, "data"=>0.28742857142857137, "ojt"=>0.28742857142857137, "professional"=>0.28742857142857137, "formal"=>0.28742857142857137}
18:09:41:0.154053: LittleFrame.log: training61:{"food"=>0.5731428571428571, "shelter"=>0.5731428571428571, "health"=>0.28742857142857137, "acquisition"=>0.0, "role"=>0.0, "audit"=>0.28742857142857137, "equipment"=>0.28742857142857137, "security"=>0.28742857142857137, "data"=>0.28742857142857137, "ojt"=>0.28742857142857137, "professional"=>0.28742857142857137, "formal"=>0.0}
18:09:41:0.154053: LittleFrame.log: {"food"=>0.5731428571428571, "shelter"=>0.5731428571428571, "health"=>0.28742857142857137, "acquisition"=>0.28742857142857137, "role"=>0.28742857142857137, "audit"=>0.28742857142857137, "equipment"=>0.28742857142857137, "security"=>0.28742857142857137, "data"=>0.28742857142857137, "ojt"=>0.28742857142857137, "professional"=>0.28742857142857137, "formal"=>0.28742857142857137}
18:09:41:0.155053: LittleFrame.log: training66:{"food"=>0.5731428571428571, "shelter"=>0.5731428571428571, "health"=>0.28742857142857137, "acquisition"=>0.0, "role"=>0.0, "audit"=>0.28742857142857137, "equipment"=>0.28742857142857137, "security"=>0.28742857142857137, "data"=>0.28742857142857137, "ojt"=>0.28742857142857137, "professional"=>0.28742857142857137, "formal"=>0.0}
18:09:41:0.155053: LittleFrame.log: {"food"=>0.5731428571428571, "shelter"=>0.5731428571428571, "health"=>0.28742857142857137, "acquisition"=>0.28742857142857137, "role"=>0.28742857142857137, "audit"=>0.28742857142857137, "equipment"=>0.28742857142857137, "security"=>0.28742857142857137, "data"=>0.28742857142857137, "ojt"=>0.28742857142857137, "professional"=>0.28742857142857137, "formal"=>0.28742857142857137}
18:09:41:0.156054: LittleFrame.log: service2:{"food"=>0.5731428571428571, "shelter"=>0.5731428571428571, "health"=>0.28742857142857137, "acquisition"=>0.0, "role"=>0.0, "audit"=>0.28742857142857137, "equipment"=>0.28742857142857137, "security"=>0.28742857142857137, "data"=>0.28742857142857137, "ojt"=>0.28742857142857137, "professional"=>0.28742857142857137, "formal"=>0.0}
