type,run,food_needed,food_used,shelter_needed,shelter_used,health_needed,health_used,acquisition_needed,acquisition_used,role_needed,role_used,audit_needed,audit_used,equipment_needed,equipment_used,security_needed,security_used,data_needed,data_used,ojt_needed,ojt_used,professional_needed,professional_used,formal_needed,formal_used,
combination0111,518,269.3305283979305,269.3305283979305,204.21442326367546,204.21442326367546,124.94308731921458,124.94308731921458,2.8738392077133312,2.8738392077133312,0.0,0.0,324.5650841386895,324.5650841386895,265.94255211789266,265.94255211789266,132.34617679167818,132.34617679167818,293.59465059131776,293.59465059131776,0.0,0.0,143.03733088412923,143.03733088412923,1.7296030298408311,1.7296030298408311,
combination0111,519,269.05456893384746,269.05456893384746,204.21442326367546,204.21442326367546,124.94308731921458,124.94308731921458,2.873839207713317,2.873839207713317,0.0,0.0,322.15194440537607,322.15194440537607,266.7302112550214,266.7302112550214,132.231568391613,132.231568391613,292.7539667286336,292.7539667286336,0.0,0.0,143.34127988458732,143.34127988458732,1.7296030298408311,1.7296030298408311,
combination0111,520,271.0683181774399,271.0683181774399,204.1059861008028,204.1059861008028,128.10332764960575,128.10332764960575,2.873839207713317,2.873839207713317,0.0,0.0,323.89491932021906,323.89491932021906,268.9721315368261,268.9721315368261,131.55059100442656,131.55059100442656,294.9235032251068,294.9235032251068,0.0,0.0,145.53831624896486,145.53831624896486,1.7296030298408311,1.7296030298408311,
combination0111,521,271.084133995699,271.084133995699,204.25809199724017,204.25809199724017,127.78627564997012,127.78627564997012,2.873839207713317,2.873839207713317,0.0,0.0,325.55764988838416,325.55764988838416,268.669226125027,268.669226125027,133.28552282348815,133.28552282348815,295.59850828753736,295.59850828753736,0.0,0.0,144.15354598905157,144.15354598905157,1.7296030298408311,1.7296030298408311,
combination0111,522,270.73504399997074,270.73504399997074,205.22657959938738,205.22657959938738,128.0285191649872,128.0285191649872,2.873839207713317,2.873839207713317,0.0,0.0,325.4638206319861,325.4638206319861,269.34729300582575,269.34729300582575,132.36848458827106,132.36848458827106,293.9255701078862,293.9255701078862,0.0,0.0,146.19354101095564,146.19354101095564,1.7296030298408311,1.7296030298408311,
combination0111,523,271.8187108824885,271.8187108824885,207.9838544645801,207.9838544645801,128.15449769767778,128.15449769767778,2.873839207713317,2.873839207713317,0.0,0.0,328.5122628131327,328.5122628131327,271.68303801534347,271.68303801534347,132.36848458827106,132.36848458827106,295.2263192610317,295.2263192610317,0.0,0.0,146.97442472438178,146.97442472438178,1.7296030298408311,1.7296030298408311,
combination0111,524,272.58114699156397,272.58114699156397,208.18040287348379,208.18040287348379,127.77914453110225,127.77914453110225,2.873839207713317,2.873839207713317,0.0,0.0,327.3130302740152,327.3130302740152,272.661398435379,272.661398435379,132.36848458827106,132.36848458827106,295.7391632267178,295.7391632267178,0.0,0.0,146.68599746660237,146.68599746660237,1.7296030298408311,1.7296030298408311,
combination0111,525,273.9320597490302,273.9320597490302,209.1952786762273,209.1952786762273,130.44487416606609,130.44487416606609,2.873839207713317,2.873839207713317,0.0,0.0,330.63000009706786,330.63000009706786,274.35380822779706,274.35380822779706,134.11497280554428,134.11497280554428,299.02504477920695,299.02504477920695,0.0,0.0,149.10486859974685,149.10486859974685,1.7296030298408311,1.7296030298408311,
combination0111,526,274.37316223448215,274.37316223448215,209.2420146623285,209.2420146623285,130.72012522513157,130.72012522513157,2.873839207713317,2.873839207713317,0.0,0.0,331.0195711629974,331.0195711629974,273.18556071808126,273.18556071808126,133.2778757524467,133.2778757524467,298.5653901631793,298.5653901631793,0.0,0.0,151.4722536599413,151.4722536599413,1.7296030298408311,1.7296030298408311,
combination0111,527,273.1209601544184,273.1209601544184,207.05402346757646,207.05402346757646,131.52219440174403,131.52219440174403,2.873839207713317,2.873839207713317,0.0,0.0,328.5031699924509,328.5031699924509,270.31840913526145,270.31840913526145,131.52989597353374,131.52989597353374,294.212168252167,294.212168252167,0.0,0.0,150.749214169538,150.749214169538,1.7296030298408311,1.7296030298408311,
combination0111,528,273.1209601544184,273.1209601544184,207.05402346757646,207.05402346757646,131.52219440174403,131.52219440174403,2.873839207713317,2.873839207713317,0.0,0.0,328.5031699924509,328.5031699924509,270.3184091352615,270.3184091352615,131.52989597353374,131.52989597353374,294.212168252167,294.212168252167,0.0,0.0,150.749214169538,150.749214169538,0.0,0.0,
combination0111,529,271.71143020701385,271.71143020701385,205.42852880278093,205.42852880278093,131.36715655010508,131.36715655010508,2.873839207713317,2.873839207713317,0.0,0.0,324.82782629436167,324.82782629436167,269.94204033108156,269.94204033108156,132.20707008085196,132.20707008085196,292.97026327349533,292.97026327349533,0.0,0.0,151.12781447240565,151.12781447240565,1.7296030298408311,1.7296030298408311,
combination0111,530,271.79933873243806,271.79933873243806,205.00676659190177,205.00676659190177,132.12030692582013,132.12030692582013,2.873839207713317,2.873839207713317,0.0,0.0,324.5668033677953,324.5668033677953,270.915867214281,270.915867214281,133.1109570536759,133.1109570536759,292.2067524679809,292.2067524679809,0.0,0.0,153.51726396691322,153.51726396691322,1.7296030298408311,1.7296030298408311,
combination0111,531,271.7993387324382,271.7993387324382,205.00676659190177,205.00676659190177,132.12030692582013,132.12030692582013,2.8738392077133312,2.8738392077133312,0.0,0.0,324.5668033677953,324.5668033677953,270.915867214281,270.915867214281,133.1109570536759,133.1109570536759,292.2067524679809,292.2067524679809,0.0,0.0,153.51726396691316,153.51726396691316,1.7296030298408311,1.7296030298408311,
combination0111,532,269.5437960140345,269.5437960140345,203.78359615816632,203.78359615816632,131.90311241617368,131.90311241617368,2.8738392077133312,2.8738392077133312,0.0,0.0,320.61252776072797,320.61252776072797,269.8986178260027,269.8986178260027,131.98894271787256,131.98894271787256,289.3961677992716,289.3961677992716,0.0,0.0,152.91163208735077,152.91163208735077,1.7296030298408311,1.7296030298408311,
combination0111,533,267.52061547961506,267.52061547961506,203.28181131772695,203.28181131772695,131.2526112993802,131.2526112993802,2.8738392077133312,2.8738392077133312,1.1527577764917112,1.1527577764917112,322.0218336559087,322.0218336559087,267.0185783854196,267.0185783854196,132.70075863685264,132.70075863685264,287.34397023543994,287.34397023543994,0.0,0.0,151.45079957092116,151.45079957092116,3.4592060596816623,3.4592060596816623,
combination0111,534,261.8368585581734,261.8368585581734,201.8281619817904,201.8281619817904,128.36538174092976,128.36538174092976,2.8738392077133312,2.8738392077133312,0.0,0.0,317.98925956498044,317.98925956498044,266.6659331424278,266.6659331424278,130.54075458403906,130.54075458403906,285.5511890435447,285.5511890435447,4.586732603718843,4.586732603718843,151.26845191802744,151.26845191802744,1.7296030298408311,1.7296030298408311,
combination0111,535,264.46122425607683,264.46122425607683,200.93920578980868,200.93920578980868,128.18956774746425,128.18956774746425,2.8738392077133312,2.8738392077133312,0.0,0.0,319.29406302045766,319.29406302045766,265.45493006363466,265.45493006363466,130.54803123161858,130.54803123161858,287.21614374162067,287.21614374162067,4.586732603718843,4.586732603718843,154.26789349753363,154.26789349753363,1.7296030298408311,1.7296030298408311,
combination0111,536,266.98392039785307,266.98392039785307,201.93920578980868,201.93920578980868,129.85156616040888,129.85156616040888,2.8738392077133312,2.8738392077133312,0.0,0.0,319.6759173007424,319.6759173007424,266.49425115656305,266.49425115656305,131.9225298558683,131.9225298558683,288.50726144788234,288.50726144788234,4.586732603718843,4.586732603718843,155.01614815765268,155.01614815765268,1.7296030298408311,1.7296030298408311,
combination0111,537,265.80107010464405,265.80107010464405,201.44901005552478,201.44901005552478,130.53921767845898,130.53921767845898,2.8738392077133312,2.8738392077133312,0.0,0.0,320.54727167261626,320.54727167261626,267.12456606347496,267.12456606347496,130.93602951036854,130.93602951036854,287.84204336074436,287.84204336074436,4.586732603718843,4.586732603718843,154.2230489353152,154.2230489353152,1.7296030298408311,1.7296030298408311,
combination0111,538,265.5802948174727,265.5802948174727,200.70406484465965,200.70406484465965,129.9834347591893,129.9834347591893,2.8738392077133312,2.8738392077133312,0.0,0.0,319.03283823508474,319.03283823508474,266.287160618253,266.287160618253,130.63620917784053,130.63620917784053,282.6484633186741,282.6484633186741,4.586732603718843,4.586732603718843,152.60687888258505,152.60687888258505,1.7296030298408311,1.7296030298408311,
combination0111,539,263.8115622142638,263.8115622142638,199.08803051424096,199.08803051424096,129.9834347591893,129.9834347591893,2.8738392077133312,2.8738392077133312,0.0,0.0,317.10881673679626,317.10881673679626,265.287160618253,265.287160618253,127.95843778841899,127.95843778841899,281.6484633186741,281.6484633186741,4.586732603718843,4.586732603718843,150.94159128692803,150.94159128692803,1.7296030298408311,1.7296030298408311,
combination0111,540,263.8115622142638,263.8115622142638,199.08803051424096,199.08803051424096,129.9834347591893,129.9834347591893,2.8738392077133312,2.8738392077133312,0.0,0.0,317.1088167367963,317.1088167367963,265.287160618253,265.287160618253,127.95843778841899,127.95843778841899,281.6484633186741,281.6484633186741,4.586732603718843,4.586732603718843,150.94159128692803,150.94159128692803,1.7296030298408311,1.7296030298408311,
combination0111,541,263.8115622142638,263.8115622142638,199.08803051424096,199.08803051424096,129.9834347591893,129.9834347591893,2.8738392077133312,2.8738392077133312,0.0,0.0,317.1088167367963,317.1088167367963,265.287160618253,265.287160618253,127.95843778841899,127.95843778841899,281.6484633186741,281.6484633186741,4.586732603718843,4.586732603718843,150.94159128692803,150.94159128692803,1.7296030298408311,1.7296030298408311,
combination0111,542,265.23124059065947,265.23124059065947,198.65267115963462,198.65267115963462,129.30064528006497,129.30064528006497,2.8738392077133312,2.8738392077133312,0.0,0.0,314.69699204425126,314.69699204425126,266.2767023452974,266.2767023452974,126.99540534867995,126.99540534867995,282.45981974242636,282.45981974242636,4.586732603718843,4.586732603718843,151.69295133179676,151.69295133179676,1.7296030298408311,1.7296030298408311,
combination0111,543,268.1517410969775,268.1517410969775,199.889636683021,199.889636683021,130.24561246442445,130.24561246442445,2.8738392077133312,2.8738392077133312,0.0,0.0,316.8308144954463,316.8308144954463,267.5989385537547,267.5989385537547,127.80282357615519,127.80282357615519,284.0498021124247,284.0498021124247,4.586732603718843,4.586732603718843,151.69295133179676,151.69295133179676,1.7296030298408311,1.7296030298408311,
combination0111,544,268.9599965399884,268.9599965399884,199.22681158059103,199.22681158059103,131.62678270029753,131.62678270029753,2.8738392077133312,2.8738392077133312,0.0,0.0,316.1816323083894,316.1816323083894,267.635895174844,267.635895174844,127.80282357615525,127.80282357615525,285.23700339067875,285.23700339067875,4.586732603718843,4.586732603718843,149.82814253014936,149.82814253014936,1.7296030298408311,1.7296030298408311,
combination0111,545,271.64363638601526,271.64363638601526,201.7295743447822,201.7295743447822,131.81730199393164,131.81730199393164,2.8738392077133312,2.8738392077133312,0.0,0.0,316.237287970331,316.237287970331,270.08271780695736,270.08271780695736,127.80282357615525,127.80282357615525,286.5623552406954,286.5623552406954,4.586732603718843,4.586732603718843,150.05684627363064,150.05684627363064,1.7296030298408311,1.7296030298408311,
combination0111,546,275.97671514872314,275.97671514872314,203.39014736785185,203.39014736785185,131.81730199393164,131.81730199393164,2.8738392077133312,2.8738392077133312,0.0,0.0,319.3282658942986,319.3282658942986,271.26564127894983,271.26564127894983,128.9035266141856,128.9035266141856,288.6633716874501,288.6633716874501,0.0,0.0,152.5264179889621,152.5264179889621,1.7296030298408311,1.7296030298408311,
combination0111,547,276.12299897323226,276.12299897323226,203.5001856908864,203.5001856908864,130.7490018569152,130.7490018569152,2.8738392077133312,2.8738392077133312,1.1527577764917112,1.1527577764917112,319.67034304043136,319.67034304043136,271.84703878734274,271.84703878734274,128.72063882051697,128.72063882051697,290.3587039525143,290.3587039525143,0.0,0.0,153.36441631346557,153.36441631346557,3.4592060596816623,3.4592060596816623,
combination0111,548,273.4855425252323,273.4855425252323,201.62135742276288,201.62135742276288,129.13277848546429,129.13277848546429,2.8738392077133312,2.8738392077133312,0.0,0.0,319.25496963791716,319.25496963791716,269.6235636482203,269.6235636482203,128.65721623057647,128.65721623057647,287.81162809443344,287.81162809443344,0.0,0.0,152.2924250522572,152.2924250522572,1.7296030298408311,1.7296030298408311,
combination0111,549,274.3034741608101,274.3034741608101,201.47756294708827,201.47756294708827,131.2591694626437,131.2591694626437,2.8738392077133312,2.8738392077133312,0.0,0.0,316.3325386878573,316.3325386878573,269.6235636482203,269.6235636482203,129.15715348105823,129.15715348105823,286.82721821567566,286.82721821567566,0.0,0.0,151.96537449476185,151.96537449476185,0.0,0.0,
